87658, AIX EN PROVENCE, 0133000R - AIX VALLEE DE L'ARC, CIRCONSCRIPTION 1ER DEGRE IEN AIX VALLEE DE L'ARC (0133000R), REF - Enseignant 1e degré référent, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
85385, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE POMME HECKEL (0130766M), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
87163, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE POMME SAINTE MADELEINE (0132485F), DE - Directeur d'école, D0000 - Direction, 13, 0, Non, 1, 0, 0
87164, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE POMME SAINTE MADELEINE (0132485F), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 12, 0, 0
87165, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE POMME SAINTE MADELEINE (0132485F), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85152, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE ROUGUIERE (LA) (0130622F), DE - Directeur d'école, D0000 - Direction, 9, 1, Non, 1, 0, 1
85153, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE ROUGUIERE (LA) (0130622F), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 4, 0, 0
85154, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE ROUGUIERE (LA) (0130622F), ECEL - Enseignant classe élémentaire, G0422 - Anglais, 0, 0, Non, 3, 0, 0
85155, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE ROUGUIERE (LA) (0130622F), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85156, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE ROUGUIERE (LA) (0130622F), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85157, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE ROUGUIERE (LA) (0130622F), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 1
85226, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE SAINT MARCEL (0130645F), DE - Directeur d'école, D0000 - Direction, 8, 0, Non, 1, 0, 0
85227, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE SAINT MARCEL (0130645F), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
85228, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE SAINT MARCEL (0130645F), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
85428, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALBARELLE (LA) (0130821X), DE - Directeur d'école, D0000 - Direction, 9, 1, Non, 1, 0, 1
85429, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALBARELLE (LA) (0130821X), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 7, 0, 1
85430, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALBARELLE (LA) (0130821X), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 1
85276, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALENTINE (0130663A), DE - Directeur d'école, D0000 - Direction, 15, 2, Non, 1, 0, 0
85277, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALENTINE (0130663A), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 12, 0, 1
85278, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALENTINE (0130663A), IEEL - Unité pédagogique élève allophone arrivant, G0163 - Accueil primo arrivants, 0, 0, Non, 1, 0, 0
85279, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALENTINE (0130663A), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85280, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALENTINE (0130663A), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 19, 0, 2
85281, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE ELEMENTAIRE PUBLIQUE VALENTINE (0130663A), ULEC - Ulis école, G0174 - Ulis ue troubles fonctions auditives, 0, 0, Non, 1, 0, 1
85717, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE D APPLICATION VALBARELLE (LA)-(APPL) (0130953R), DCOM - Compensation décharge de directeur, G0191 - Classe d'application, 0, 0, Non, 1, 0, 0
85718, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE D APPLICATION VALBARELLE (LA)-(APPL) (0130953R), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
85719, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE D APPLICATION VALBARELLE (LA)-(APPL) (0130953R), EAPM - Enseignant classe application préélementaire, G0191 - Classe d'application, 0, 0, Non, 3, 0, 0
86792, MARSEILLE 11, 0131303W - MARSEILLE SAINT BARNABE, ECOLE MATERNELLE PUBLIQUE AIR BEL (0132199V), DE - Directeur d'école, D0000 - Direction, 10, 0, Non, 1, 0, 0
86793, MARSEILLE 11, 0131303W - MARSEILLE SAINT BARNABE, ECOLE MATERNELLE PUBLIQUE AIR BEL (0132199V), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 9, 0, 0
85458, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE BARASSE (LA) (0130839S), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 1
85459, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE BARASSE (LA) (0130839S), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
87779, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE BUZINE (0133111L), DE - Directeur d'école, D0000 - Direction, 2, 0, Non, 1, 0, 1
87780, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE BUZINE (0133111L), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86889, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE CAMOINS (LES) (0132289T), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86890, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE CAMOINS (LES) (0132289T), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
86707, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE CHATEAU SAINT JACQUES (0132156Y), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86708, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE CHATEAU SAINT JACQUES (0132156Y), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
85517, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE CITE MICHELIS (0130863T), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
85518, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE CITE MICHELIS (0130863T), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
86486, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE GROGNARDE (LA) (0131620R), DE - Directeur d'école, D0000 - Direction, 6, 0, Non, 1, 0, 0
86487, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE GROGNARDE (LA) (0131620R), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
86488, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE GROGNARDE (LA) (0131620R), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 1
85720, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE JOUVENE VALENTINE (0130954S), DE - Directeur d'école, D0000 - Direction, 7, 0, Non, 1, 0, 0
85721, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE JOUVENE VALENTINE (0130954S), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 6, 0, 0
85722, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE JOUVENE VALENTINE (0130954S), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
87365, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE MILLIERE (0132629M), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 0
87366, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE MILLIERE (0132629M), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 4, 0, 1
87345, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE NEREIDES (LES) (0132606M), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 1
87346, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE NEREIDES (LES) (0132606M), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 4, 0, 0
85621, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE POMME HECKEL (0130912W), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
85622, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE POMME HECKEL (0130912W), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 1
87014, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE POMME SAINTE MADELEINE (0132389B), DE - Directeur d'école, D0000 - Direction, 7, 0, Non, 1, 0, 0
87015, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE POMME SAINTE MADELEINE (0132389B), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 6, 0, 0
87016, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE POMME SAINTE MADELEINE (0132389B), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 1
85641, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE ROUGUIERE (LA) (0130920E), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 0
85642, MARSEILLE 11, 0131301U - MARSEILLE CAPELETTE, ECOLE MATERNELLE PUBLIQUE ROUGUIERE (LA) (0130920E), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 4, 0, 0
85693, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE SAINT MARCEL (0130941C), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 0
85694, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE MATERNELLE PUBLIQUE SAINT MARCEL (0130941C), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
84842, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE ACCATES LA VALENTINE (0130515P), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 0
84843, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE ACCATES LA VALENTINE (0130515P), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
84844, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE ACCATES LA VALENTINE (0130515P), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
84973, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE EOURES (0130560N), DE - Directeur d'école, D0000 - Direction, 10, 0, Non, 1, 0, 0
84974, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE EOURES (0130560N), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
84975, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE EOURES (0130560N), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 4, 0, 1
84976, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE EOURES (0130560N), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 1
84977, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE EOURES (0130560N), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85094, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE PARETTE MAZENODE (0130601H), DE - Directeur d'école, D0000 - Direction, 13, 1, Non, 1, 0, 0
85095, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE PARETTE MAZENODE (0130601H), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 7, 0, 0
85096, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE PARETTE MAZENODE (0130601H), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 4, 0, 0
85097, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE PARETTE MAZENODE (0130601H), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 0
85098, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE PARETTE MAZENODE (0130601H), ULEC - Ulis école, G0179 - Ulis ue trouble langage et apprentissages, 0, 0, Non, 1, 0, 1
85434, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE TREILLE (LA) (0130831H), DE - Directeur d'école, D0000 - Direction, 3, 0, Non, 1, 0, 0
85435, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE TREILLE (LA) (0130831H), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85436, MARSEILLE 11, 0131302V - MARSEILLE HUVEAUNE, ECOLE PRIMAIRE PUBLIQUE TREILLE (LA) (0130831H), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86564, MARSEILLE 11, 0131850R - ASH-EST, ETABL.P.DEFICIENTS SENSORIELS HIRONDELLES (I.R.J.S LES) (0131688P), UEE - Unité d'enseignement élémentaire, G0174 - Ulis ue troubles fonctions auditives, 0, 0, Non, 1, 0, 0
87412, MARSEILLE 11, 0131850R - ASH-EST, ETABLISSEMENT HOSPITALIER ECOLE ANNEXEE HOP. VALVERT (0132685Y), UEE - Unité d'enseignement élémentaire, G0180 - Ulis ue troubles psychiques, 0, 0, Non, 3, 0, 1
87401, MARSEILLE 11, 0131850R - ASH-EST, INST.REED.TR.CARACT.ET COMP. ITEP LES BASTIDES (0132676N), UEE - Unité d'enseignement élémentaire, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 3, 0, 1
87986, MARSEILLE 11, 0131850R - ASH-EST, INSTITUT MEDICO EDUCATIF LES FIGUIERS (0133884B), UEE - Unité d'enseignement élémentaire, G0178 - Ulis ue troubles du spectre autistique, 0, 0, Non, 1, 0, 1
87171, MARSEILLE 11, 0131850R - ASH-EST, SEGPA CLG CHATEAU FORBIN (0132490L), ISES - Enseignant 1er degré de segpa, G0170 - Enseigner en segpa ou en erea, 0, 0, Non, 3, 0, 1
86676, MARSEILLE 12, 0133088L - ASH- MARSEILLE, COLLEGE CAILLOLS (QUARTIER DES) (0131968U), REF - Enseignant 1e degré référent, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
87985, MARSEILLE 12, 0133088L - ASH- MARSEILLE, COLLEGE GERMAINE TILLION (0133881Y), IS - Enseignant 1er degré spécialisé de collèges, C0071 - Enseignant 1er degré spécialisé, 0, 0, Non, 1, 0, 0
84860, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BEAUMONT BOMBARDIERE (0130524Z), DE - Directeur d'école, D0000 - Direction, 8, 0, Non, 1, 0, 0
84861, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BEAUMONT BOMBARDIERE (0130524Z), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 7, 0, 0
84862, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BEAUMONT BOMBARDIERE (0130524Z), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
84869, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BLANCARDE (LA) (0130528D), DE - Directeur d'école, D0000 - Direction, 12, 0, Non, 1, 0, 0
84871, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BLANCARDE (LA) (0130528D), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
110652, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BLANCARDE (LA) (0130528D), ECEL - Enseignant classe élémentaire, G0106 - Classe expérimentale méthodes pédagogiques, 0, 0, Non, 10, 0, 1
84872, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BLANCARDE (LA) (0130528D), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 1
84873, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BLANCARDE (LA) (0130528D), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86772, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BOIS LEMAITRE (0132185E), DE - Directeur d'école, D0000 - Direction, 6, 0, Non, 1, 0, 0
110715, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BOIS LEMAITRE (0132185E), ECEL - Enseignant classe élémentaire, G0106 - Classe expérimentale méthodes pédagogiques, 0, 0, Non, 5, 0, 0
86774, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BOIS LEMAITRE (0132185E), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85310, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BOIS LUZY (0130687B), DE - Directeur d'école, D0000 - Direction, 11, 0, Non, 1, 0, 0
85311, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BOIS LUZY (0130687B), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 8, 0, 0
110673, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BOIS LUZY (0130687B), ECEL - Enseignant classe élémentaire, G0120 - Classe de lecture, 0, 0, Non, 1, 0, 1
85312, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE BOIS LUZY (0130687B), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
84893, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE CAILLOLS (0130537N), DE - Directeur d'école, D0000 - Direction, 12, 1, Non, 1, 0, 0
84894, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE CAILLOLS (0130537N), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 10, 0, 0
84895, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE CAILLOLS (0130537N), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 0
84896, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE CAILLOLS (0130537N), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
84897, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE CAILLOLS (0130537N), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 1
85188, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE FOURRAGERE (LA) (0130633T), DE - Directeur d'école, D0000 - Direction, 11, 0, Non, 1, 0, 0
85189, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE FOURRAGERE (LA) (0130633T), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 10, 0, 1
85190, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE FOURRAGERE (LA) (0130633T), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85113, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE GRANDE BASTIDE CAZAULX (0130608R), DE - Directeur d'école, D0000 - Direction, 12, 1, Non, 1, 0, 0
85114, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE GRANDE BASTIDE CAZAULX (0130608R), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 9, 0, 1
85115, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE GRANDE BASTIDE CAZAULX (0130608R), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 1
85116, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE GRANDE BASTIDE CAZAULX (0130608R), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85117, MARSEILLE 12, 0131301U - MARSEILLE CAPELETTE, ECOLE ELEMENTAIRE PUBLIQUE GRANDE BASTIDE CAZAULX (0130608R), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 1
85055, MARSEILLE 12, 0131309C - MARSEILLE LA ROSE, ECOLE ELEMENTAIRE PUBLIQUE MAURELLE BOMBARDIERE (0130585R), DE - Directeur d'école, D0000 - Direction, 11, 0, Non, 1, 0, 0
85056, MARSEILLE 12, 0131309C - MARSEILLE LA ROSE, ECOLE ELEMENTAIRE PUBLIQUE MAURELLE BOMBARDIERE (0130585R), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 10, 0, 0
85057, MARSEILLE 12, 0131309C - MARSEILLE LA ROSE, ECOLE ELEMENTAIRE PUBLIQUE MAURELLE BOMBARDIERE (0130585R), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
86769, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE MONTOLIVET (0132184D), DE - Directeur d'école, D0000 - Direction, 10, 0, Non, 1, 0, 0
86770, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE MONTOLIVET (0132184D), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 9, 0, 0
86771, MARSEILLE 12, 0131303W - MARSEILLE SAINT BARNABE, ECOLE ELEMENTAIRE PUBLIQUE MONTOLIVET (0132184D), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 1
85101, MARSEILLE 12, 0133284Z - MARSEILLE LONGCHAMP, ECOLE ELEMENTAIRE PUBLIQUE PETIT BOSQUET (0130604L), DE - Directeur d'école, D0000 - Direction, 11, 0, Non, 1, 0, 0
85102, MARSEILLE 12, 0133284Z - MARSEILLE LONGCHAMP, ECOLE ELEMENTAIRE PUBLIQUE PETIT BOSQUET (0130604L), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 9, 0, 0
85103, MARSEILLE 12, 0133284Z - MARSEILLE LONGCHAMP, ECOLE ELEMENTAIRE PUBLIQUE PETIT BOSQUET (0130604L), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
